Hz, dB, Deg.
3.98040764176418e+005, 7.10358552403992e+001, -1.56443120621646e+002
3.99040864086409e+005, 7.10582767822294e+001, -1.56619638422737e+002
4.00040963996400e+005, 7.10806400533604e+001, -1.56796219261974e+002
4.01041063906391e+005, 7.11029452892696e+001, -1.56972863175980e+002
4.02041163816382e+005, 7.11251927233574e+001, -1.57149570200371e+002
4.03041263726373e+005, 7.11473825869690e+001, -1.57326340369755e+002
4.04041363636364e+005, 7.11695151094142e+001, -1.57503173717726e+002
4.05041463546355e+005, 7.11915905179885e+001, -1.57680070276867e+002
4.06041563456346e+005, 7.12136090379930e+001, -1.57857030078740e+002
4.07041663366337e+005, 7.12355708927540e+001, -1.58034053153891e+002
4.08041763276328e+005, 7.12574763036434e+001, -1.58211139531842e+002
4.09041863186319e+005, 7.12793254900976e+001, -1.58388289241090e+002
4.10041963096310e+005, 7.13011186696369e+001, -1.58565502309107e+002
4.11042063006301e+005, 7.13228560578845e+001, -1.58742778762333e+002
4.12042162916292e+005, 7.13445378685855e+001, -1.58920118626176e+002
4.13042262826283e+005, 7.13661643136254e+001, -1.59097521925011e+002
4.14042362736274e+005, 7.13877356030481e+001, -1.59274988682174e+002
4.15042462646265e+005, 7.14092519450747e+001, -1.59452518919962e+002
4.16042562556256e+005, 7.14307135461209e+001, -1.59630112659629e+002
4.17042662466247e+005, 7.14521206108153e+001, -1.59807769921386e+002
4.18042762376238e+005, 7.14734733420163e+001, -1.59985490724396e+002
4.19042862286229e+005, 7.14947719408301e+001, -1.60163275086774e+002
4.20042962196220e+005, 7.15160166066274e+001, -1.60341123025581e+002
4.21043062106211e+005, 7.15372075370608e+001, -1.60519034556827e+002
4.22043162016202e+005, 7.15583449280811e+001, -1.60697009695464e+002
4.23043261926193e+005, 7.15794289739542e+001, -1.60875048455386e+002
4.24043361836184e+005, 7.16004598672777e+001, -1.61053150849426e+002
4.25043461746175e+005, 7.16214377989965e+001, -1.61231316889354e+002
4.26043561656166e+005, 7.16423629584196e+001, -1.61409546585875e+002
4.27043661566157e+005, 7.16632355332355e+001, -1.61587839948627e+002
4.28043761476148e+005, 7.16840557095280e+001, -1.61766196986177e+002
4.29043861386139e+005, 7.17048236717920e+001, -1.61944617706022e+002
4.30043961296130e+005, 7.17255396029485e+001, -1.62123102114585e+002
4.31044061206121e+005, 7.17462036843600e+001, -1.62301650217212e+002
4.32044161116112e+005, 7.17668160958455e+001, -1.62480262018172e+002
4.33044261026103e+005, 7.17873770156955e+001, -1.62658937520653e+002
4.34044360936094e+005, 7.18078866206865e+001, -1.62837676726762e+002
4.35044460846085e+005, 7.18283450860957e+001, -1.63016479637522e+002
4.36044560756076e+005, 7.18487525857155e+001, -1.63195346252870e+002
4.37044660666067e+005, 7.18691092918675e+001, -1.63374276571653e+002
4.38044760576058e+005, 7.18894153754168e+001, -1.63553270591631e+002
4.39044860486049e+005, 7.19096710057861e+001, -1.63732328309471e+002
4.40044960396040e+005, 7.19298763509692e+001, -1.63911449720747e+002
4.41045060306031e+005, 7.19500315775448e+001, -1.64090634819936e+002
4.42045160216022e+005, 7.19701368506901e+001, -1.64269883600420e+002
4.43045260126013e+005, 7.19901923341941e+001, -1.64449196054481e+002
4.44045360036004e+005, 7.20101981904709e+001, -1.64628572173299e+002
4.45045459945995e+005, 7.20301545805728e+001, -1.64808011946953e+002
4.46045559855986e+005, 7.20500616642032e+001, -1.64987515364417e+002
4.47045659765977e+005, 7.20699195997298e+001, -1.65167082413561e+002
4.48045759675968e+005, 7.20897285441967e+001, -1.65346713081145e+002
4.49045859585959e+005, 7.21094886533377e+001, -1.65526407352822e+002
4.50045959495950e+005, 7.21292000815880e+001, -1.65706165213132e+002
4.51046059405941e+005, 7.21488629820972e+001, -1.65885986645505e+002
4.52046159315932e+005, 7.21684775067414e+001, -1.66065871632256e+002
4.53046259225923e+005, 7.21880438061346e+001, -1.66245820154586e+002
4.54046359135914e+005, 7.22075620296419e+001, -1.66425832192577e+002
4.55046459045905e+005, 7.22270323253901e+001, -1.66605907725195e+002
4.56046558955896e+005, 7.22464548402803e+001, -1.66786046730286e+002
4.57046658865887e+005, 7.22658297199991e+001, -1.66966249184575e+002
4.58046758775878e+005, 7.22851571090304e+001, -1.67146515063664e+002
4.59046858685869e+005, 7.23044371506664e+001, -1.67326844342033e+002
4.60046958595860e+005, 7.23236699870192e+001, -1.67507236993036e+002
4.61047058505851e+005, 7.23428557590318e+001, -1.67687692988901e+002
4.62047158415842e+005, 7.23619946064893e+001, -1.67868212300729e+002
4.63047258325833e+005, 7.23810866680299e+001, -1.68048794898493e+002
4.64047358235824e+005, 7.24001320811554e+001, -1.68229440751037e+002
4.65047458145815e+005, 7.24191309822423e+001, -1.68410149826072e+002
4.66047558055806e+005, 7.24380835065523e+001, -1.68590922090179e+002
4.67047657965797e+005, 7.24569897882431e+001, -1.68771757508807e+002
4.68047757875788e+005, 7.24758499603783e+001, -1.68952656046269e+002
4.69047857785779e+005, 7.24946641549382e+001, -1.69133617665745e+002
4.70047957695770e+005, 7.25134325028299e+001, -1.69314642329279e+002
4.71048057605761e+005, 7.25321551338975e+001, -1.69495729997777e+002
4.72048157515752e+005, 7.25508321769320e+001, -1.69676880631010e+002
4.73048257425743e+005, 7.25694637596816e+001, -1.69858094187609e+002
4.74048357335734e+005, 7.25880500088610e+001, -1.70039370625066e+002
4.75048457245725e+005, 7.26065910501619e+001, -1.70220709899734e+002
4.76048557155716e+005, 7.26250870082621e+001, -1.70402111966825e+002
4.77048657065707e+005, 7.26435380068354e+001, -1.70583576780409e+002
4.78048756975698e+005, 7.26619441685608e+001, -1.70765104293417e+002
4.79048856885689e+005, 7.26803056151325e+001, -1.70946694457632e+002
4.80048956795680e+005, 7.26986224672687e+001, -1.71128347223700e+002
4.81049056705671e+005, 7.27168948447210e+001, -1.71310062541120e+002
4.82049156615662e+005, 7.27351228662836e+001, -1.71491840358247e+002
4.83049256525653e+005, 7.27533066498025e+001, -1.71673680622293e+002
4.84049356435644e+005, 7.27714463121843e+001, -1.71855583279323e+002
4.85049456345635e+005, 7.27895419694053e+001, -1.72037548274258e+002
4.86049556255626e+005, 7.28075937365203e+001, -1.72219575550873e+002
4.87049656165617e+005, 7.28256017276712e+001, -1.72401665051796e+002
4.88049756075608e+005, 7.28435660560959e+001, -1.72583816718512e+002
4.89049855985599e+005, 7.28614868341368e+001, -1.72766030491354e+002
4.90049955895590e+005, 7.28793641732495e+001, -1.72948306309513e+002
4.91050055805581e+005, 7.28971981840110e+001, -1.73130644111032e+002
4.92050155715572e+005, 7.29149889761283e+001, -1.73313043832805e+002
4.93050255625563e+005, 7.29327366584465e+001, -1.73495505410582e+002
4.94050355535554e+005, 7.29504413389573e+001, -1.73678028778963e+002
4.95050455445545e+005, 7.29681031248070e+001, -1.73860613871402e+002
4.96050555355536e+005, 7.29857221223048e+001, -1.74043260620209e+002
4.97050655265527e+005, 7.30032984369305e+001, -1.74225968956541e+002
4.98050755175518e+005, 7.30208321733426e+001, -1.74408738810414e+002
4.99050855085509e+005, 7.30383234353864e+001, -1.74591570110694e+002
5.00050954995500e+005, 7.30557723261016e+001, -1.74774462785102e+002
5.01051054905491e+005, 7.30731789477300e+001, -1.74957416760213e+002
5.02051154815482e+005, 7.30905434017236e+001, -1.75140431961455e+002
5.03051254725473e+005, 7.31078657887517e+001, -1.75323508313111e+002
5.04051354635464e+005, 7.31251462087087e+001, -1.75506645738321e+002
5.05051454545455e+005, 7.31423847607218e+001, -1.75689844159076e+002
5.06051554455446e+005, 7.31595815431580e+001, -1.75873103496227e+002
5.07051654365437e+005, 7.31767366536320e+001, -1.76056423669480e+002
5.08051754275428e+005, 7.31938501890130e+001, -1.76239804597397e+002
5.09051854185419e+005, 7.32109222454325e+001, -1.76423246197399e+002
5.10051954095410e+005, 7.32279529182908e+001, -1.76606748385763e+002
5.11052054005401e+005, 7.32449423022647e+001, -1.76790311077628e+002
5.12052153915392e+005, 7.32618904913146e+001, -1.76973934186989e+002
5.13052253825383e+005, 7.32787975786911e+001, -1.77157617626705e+002
5.14052353735374e+005, 7.32956636569422e+001, -1.77341361308493e+002
5.15052453645365e+005, 7.33124888179202e+001, -1.77525165142935e+002
5.16052553555356e+005, 7.33292731527887e+001, -1.77709029039474e+002
5.17052653465347e+005, 7.33460167520291e+001, -1.77892952906417e+002
5.18052753375338e+005, 7.33627197054473e+001, -1.78076936650937e+002
5.19052853285329e+005, 7.33793821021811e+001, -1.78260980179073e+002
5.20052953195320e+005, 7.33960040307056e+001, -1.78445083395731e+002
5.21053053105311e+005, 7.34125855788410e+001, -1.78629246204683e+002
5.22053153015302e+005, 7.34291268337584e+001, -1.78813468508575e+002
5.23053252925293e+005, 7.34456278819865e+001, -1.78997750208920e+002
5.24053352835284e+005, 7.34620888094178e+001, -1.79182091206104e+002
5.25053452745275e+005, 7.34785097013156e+001, -1.79366491399387e+002
5.26053552655266e+005, 7.34948906423194e+001, -1.79550950686902e+002
5.27053652565257e+005, 7.35112317164519e+001, -1.79735468965662e+002
5.28053752475247e+005, 7.35275330071251e+001, -1.79920046131552e+002
5.29053852385239e+005, 7.35437945971461e+001, 1.79895317920658e+002
5.30053952295230e+005, 7.35600165687236e+001, 1.79710623297323e+002
5.31054052205221e+005, 7.35761990034738e+001, 1.79525870105911e+002
5.32054152115211e+005, 7.35923419824267e+001, 1.79341058455008e+002
5.33054252025203e+005, 7.36084455860315e+001, 1.79156188454316e+002
5.34054351935194e+005, 7.36245098941632e+001, 1.78971260214646e+002
5.35054451845185e+005, 7.36405349861280e+001, 1.78786273847923e+002
5.36054551755175e+005, 7.36565209406696e+001, 1.78601229467178e+002
5.37054651665166e+005, 7.36724678359745e+001, 1.78416127186552e+002
5.38054751575158e+005, 7.36883757496782e+001, 1.78230967121289e+002
5.39054851485149e+005, 7.37042447588704e+001, 1.78045749387737e+002
5.40054951395140e+005, 7.37200749401014e+001, 1.77860474103344e+002
5.41055051305130e+005, 7.37358663693870e+001, 1.77675141386658e+002
5.42055151215122e+005, 7.37516191222145e+001, 1.77489751357323e+002
5.43055251125113e+005, 7.37673332735480e+001, 1.77304304136079e+002
5.44055351035104e+005, 7.37830088978344e+001, 1.77118799844757e+002
5.45055450945094e+005, 7.37986460690082e+001, 1.76933238606278e+002
5.46055550855085e+005, 7.38142448604971e+001, 1.76747620544651e+002
5.47055650765077e+005, 7.38298053452276e+001, 1.76561945784971e+002
5.48055750675068e+005, 7.38453275956305e+001, 1.76376214453415e+002
5.49055850585058e+005, 7.38608116836453e+001, 1.76190426677241e+002
5.50055950495049e+005, 7.38762576807267e+001, 1.76004582584785e+002
5.51056050405041e+005, 7.38916656578488e+001, 1.75818682305457e+002
5.52056150315032e+005, 7.39070356855106e+001, 1.75632725969741e+002
5.53056250225023e+005, 7.39223678337416e+001, 1.75446713709190e+002
5.54056350135013e+005, 7.39376621721059e+001, 1.75260645656426e+002
5.55056450045004e+005, 7.39529187697085e+001, 1.75074521945133e+002
5.56056549954996e+005, 7.39681376951991e+001, 1.74888342710058e+002
5.57056649864987e+005, 7.39833190167781e+001, 1.74702108087007e+002
5.58056749774977e+005, 7.39984628022008e+001, 1.74515818212840e+002
5.59056849684968e+005, 7.40135691187829e+001, 1.74329473225473e+002
5.60056949594960e+005, 7.40286380334049e+001, 1.74143073263869e+002
5.61057049504951e+005, 7.40436696125172e+001, 1.73956618468038e+002
5.62057149414941e+005, 7.40586639221450e+001, 1.73770108979035e+002
5.63057249324932e+005, 7.40736210278926e+001, 1.73583544938954e+002
5.64057349234923e+005, 7.40885409949488e+001, 1.73396926490926e+002
5.65057449144915e+005, 7.41034238880911e+001, 1.73210253779117e+002
5.66057549054906e+005, 7.41182697716905e+001, 1.73023526948724e+002
5.67057648964896e+005, 7.41330787097161e+001, 1.72836746145968e+002
5.68057748874887e+005, 7.41478507657400e+001, 1.72649911518097e+002
5.69057848784879e+005, 7.41625860029413e+001, 1.72463023213378e+002
5.70057948694870e+005, 7.41772844841113e+001, 1.72276081381094e+002
5.71058048604860e+005, 7.41919462716572e+001, 1.72089086171543e+002
5.72058148514851e+005, 7.42065714276074e+001, 1.71902037736029e+002
5.73058248424842e+005, 7.42211600136154e+001, 1.71714936226866e+002
5.74058348334834e+005, 7.42357120909643e+001, 1.71527781797367e+002
5.75058448244824e+005, 7.42502277205713e+001, 1.71340574601844e+002
5.76058548154815e+005, 7.42647069629917e+001, 1.71153314795605e+002
5.77058648064806e+005, 7.42791498784238e+001, 1.70966002534945e+002
5.78058747974798e+005, 7.42935565267125e+001, 1.70778637977149e+002
5.79058847884789e+005, 7.43079269673541e+001, 1.70591221280483e+002
5.80058947794779e+005, 7.43222612595002e+001, 1.70403752604192e+002
5.81059047704770e+005, 7.43365594619617e+001, 1.70216232108495e+002
5.82059147614761e+005, 7.43508216332136e+001, 1.70028659954582e+002
5.83059247524753e+005, 7.43650478313985e+001, 1.69841036304609e+002
5.84059347434743e+005, 7.43792381143308e+001, 1.69653361321693e+002
5.85059447344734e+005, 7.43933925395011e+001, 1.69465635169910e+002
5.86059547254725e+005, 7.44075111640798e+001, 1.69277858014289e+002
5.87059647164717e+005, 7.44215940449214e+001, 1.69090030020807e+002
5.88059747074707e+005, 7.44356412385683e+001, 1.68902151356387e+002
5.89059846984698e+005, 7.44496528012548e+001, 1.68714222188890e+002
5.90059946894689e+005, 7.44636287889112e+001, 1.68526242687113e+002
5.91060046804680e+005, 7.44775692571670e+001, 1.68338213020787e+002
5.92060146714672e+005, 7.44914742613559e+001, 1.68150133360565e+002
5.93060246624662e+005, 7.45053438565185e+001, 1.67962003878023e+002
5.94060346534653e+005, 7.45191780974068e+001, 1.67773824745656e+002
5.95060446444644e+005, 7.45329770384877e+001, 1.67585596136868e+002
5.96060546354636e+005, 7.45467407339466e+001, 1.67397318225971e+002
5.97060646264626e+005, 7.45604692376917e+001, 1.67208991188181e+002
5.98060746174617e+005, 7.45741626033569e+001, 1.67020615199611e+002
5.99060846084608e+005, 7.45878208843062e+001, 1.66832190437265e+002
6.00060945994599e+005, 7.46014441336367e+001, 1.66643717079035e+002
6.01061045904590e+005, 7.46150324041826e+001, 1.66455195303698e+002
6.02061145814581e+005, 7.46285857485187e+001, 1.66266625290904e+002
6.03061245724572e+005, 7.46421042189640e+001, 1.66078007221178e+002
6.04061345634563e+005, 7.46555878675849e+001, 1.65889341275911e+002
6.05061445544555e+005, 7.46690367461993e+001, 1.65700627637357e+002
6.06061545454545e+005, 7.46824509063795e+001, 1.65511866488625e+002
6.07061645364536e+005, 7.46958303994559e+001, 1.65323058013675e+002
6.08061745274527e+005, 7.47091752765204e+001, 1.65134202397313e+002
6.09061845184518e+005, 7.47224855884299e+001, 1.64945299825186e+002
6.10061945094509e+005, 7.47357613858095e+001, 1.64756350483775e+002
6.11062045004500e+005, 7.47490027190559e+001, 1.64567354560390e+002
6.12062144914491e+005, 7.47622096383407e+001, 1.64378312243165e+002
6.13062244824482e+005, 7.47753821936139e+001, 1.64189223721051e+002
6.14062344734473e+005, 7.47885204346068e+001, 1.64000089183813e+002
6.15062444644464e+005, 7.48016244108356e+001, 1.63810908822021e+002
6.16062544554455e+005, 7.48146941716043e+001, 1.63621682827047e+002
6.17062644464446e+005, 7.48277297660082e+001, 1.63432411391058e+002
6.18062744374437e+005, 7.48407312429370e+001, 1.63243094707009e+002
6.19062844284428e+005, 7.48536986510777e+001, 1.63053732968639e+002
6.20062944194419e+005, 7.48666320389180e+001, 1.62864326370465e+002
6.21063044104410e+005, 7.48795314547493e+001, 1.62674875107773e+002
6.22063144014401e+005, 7.48923969466699e+001, 1.62485379376619e+002
6.23063243924392e+005, 7.49052285625876e+001, 1.62295839373813e+002
6.24063343834383e+005, 7.49180263502234e+001, 1.62106255296921e+002
6.25063443744374e+005, 7.49307903571140e+001, 1.61916627344255e+002
6.26063543654365e+005, 7.49435206306151e+001, 1.61726955714869e+002
6.27063643564356e+005, 7.49562172179039e+001, 1.61537240608550e+002
6.28063743474347e+005, 7.49688801659825e+001, 1.61347482225814e+002
6.29063843384338e+005, 7.49815095216808e+001, 1.61157680767899e+002
6.30063943294329e+005, 7.49941053316589e+001, 1.60967836436758e+002
6.31064043204320e+005, 7.50066676424106e+001, 1.60777949435055e+002
6.32064143114311e+005, 7.50191965002658e+001, 1.60588019966153e+002
6.33064243024302e+005, 7.50316919513933e+001, 1.60398048234114e+002
6.34064342934293e+005, 7.50441540418040e+001, 1.60208034443689e+002
6.35064442844284e+005, 7.50565828173534e+001, 1.60017978800313e+002
6.36064542754275e+005, 7.50689783237441e+001, 1.59827881510096e+002
6.37064642664266e+005, 7.50813406065290e+001, 1.59637742779817e+002
6.38064742574257e+005, 7.50936697111138e+001, 1.59447562816921e+002
6.39064842484248e+005, 7.51059656827597e+001, 1.59257341829508e+002
6.40064942394239e+005, 7.51182285665860e+001, 1.59067080026325e+002
6.41065042304230e+005, 7.51304584075726e+001, 1.58876777616767e+002
6.42065142214221e+005, 7.51426552505632e+001, 1.58686434810860e+002
6.43065242124212e+005, 7.51548191402671e+001, 1.58496051819262e+002
6.44065342034203e+005, 7.51669501212624e+001, 1.58305628853252e+002
6.45065441944194e+005, 7.51790482379982e+001, 1.58115166124725e+002
6.46065541854185e+005, 7.51911135347973e+001, 1.57924663846182e+002
6.47065641764176e+005, 7.52031460558586e+001, 1.57734122230728e+002
6.48065741674167e+005, 7.52151458452597e+001, 1.57543541492059e+002
6.49065841584158e+005, 7.52271129469593e+001, 1.57352921844462e+002
6.50065941494149e+005, 7.52390474047996e+001, 1.57162263502800e+002
6.51066041404140e+005, 7.52509492625087e+001, 1.56971566682509e+002
6.52066141314131e+005, 7.52628185637033e+001, 1.56780831599593e+002
6.53066241224122e+005, 7.52746553518905e+001, 1.56590058470612e+002
